Metnitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20518
Micheldorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20519
Mölbling	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20520
St. Georgen am Längsee	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20523
St. Veit an der Glan	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20527
Straßburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20530
Weitensfeld im Gurktal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20531
Frauenstein	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20534
Spittal an der Drau	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600
Bad Kleinkirchheim	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20601
Baldramsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20602
Berg im Drautal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20603
Dellach im Drautal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20604
Großkirchheim	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20605
Flattach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20607
Gmünd in Kärnten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20608
Greifenburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20609
Heiligenblut am Großglockner	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20610
Irschen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20611
Kleblach-Lind	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20613
Lendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20616
Mallnitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20618
Malta	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20619
Millstatt am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20620
Mörtschach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20622
Mühldorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20624
Oberdrauburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20625
Obervellach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20627
Radenthein	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20630
Rangersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20631
Rennweg am Katschberg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20632
Sachsenburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20633
Seeboden am Millstätter See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20600/20634
