VILNIAUS	http://bwd.eea.europa.eu/resource/provinces/LTVILNIAUS	Lithuania/VilniusCounty/Vilniuscitymunicipality	Vilnius city municipality	administrative-area
VILNIAUS APSKRITIS	http://bwd.eea.europa.eu/resource/provinces/LTVILNIAUS%20APSKRITIS	Lithuania/VilniusCounty	Vilnius County	administrative-area
VISAGINO	http://bwd.eea.europa.eu/resource/provinces/LTVISAGINO	Lithuania/UtenaCounty/Visaginosavivaldybė/Visaginosavivaldybė/Visaginas	Visaginas	administrative-area
ZARASU	http://bwd.eea.europa.eu/resource/provinces/LTZARASU	Lithuania/UtenaCounty/ZarasaiMunicipality	Zarasai District Municipality	administrative-area
ŠIAULIU APSKRITIS	http://bwd.eea.europa.eu/resource/provinces/LTŠIAULIU%20APSKRITIS	Lithuania/ŠiauliaiCounty	Šiauliai County	administrative-area
LUXEMBOURG	http://bwd.eea.europa.eu/resource/provinces/LULUXEMBOURG	Luxembourg/Luxembourg/Luxembourg/LuxembourgCity	Luxembourg City	administrative-area
AIZKRAUKLES RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVAIZKRAUKLES%20RAJONS	undefined/AIZKRAUKLESRAJONS	AIZKRAUKLES RAJONS	non-administrative-area
ALUKSNES RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVALUKSNES%20RAJONS	undefined/ALUKSNESRAJONS	ALUKSNES RAJONS	non-administrative-area
BALVU RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVBALVU%20RAJONS	undefined/BALVURAJONS	BALVU RAJONS	non-administrative-area
BAUSKAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVBAUSKAS%20RAJONS	undefined/BAUSKASRAJONS	BAUSKAS RAJONS	non-administrative-area
CESU RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVCESU%20RAJONS	undefined/CESURAJONS	CESU RAJONS	non-administrative-area
DAUGAVPILS	http://bwd.eea.europa.eu/resource/provinces/LVDAUGAVPILS	Latvia/Daugavpils/Daugavpilspilsēta	Daugavpils pilsēta	administrative-area
DAUGAVPILS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVDAUGAVPILS%20RAJONS	Latvia/Daugavpils/Daugavpilspilsēta	Daugavpils pilsēta	administrative-area
DOBELES RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVDOBELES%20RAJONS	undefined/DOBELESRAJONS	DOBELES RAJONS	non-administrative-area
GULBENES RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVGULBENES%20RAJONS	undefined/GULBENESRAJONS	GULBENES RAJONS	non-administrative-area
JEKABPILS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVJEKABPILS%20RAJONS	Latvia/Jēkabpils/Jēkabpilspilsēta	Jēkabpils pilsēta	administrative-area
JELGAVAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVJELGAVAS%20RAJONS	Latvia/Jelgavaspilsēta/Jelgava	Jelgava	administrative-area
JURMALA	http://bwd.eea.europa.eu/resource/provinces/LVJURMALA	undefined/JURMALA	JURMALA	non-administrative-area
KRASLAVAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVKRASLAVAS%20RAJONS	undefined/KRASLAVASRAJONS	KRASLAVAS RAJONS	non-administrative-area
KULDIGAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVKULDIGAS%20RAJONS	undefined/KULDIGASRAJONS	KULDIGAS RAJONS	non-administrative-area
LIEPAJA	http://bwd.eea.europa.eu/resource/provinces/LVLIEPAJA	Latvia/Liepājaspilsēta/Liepājaspilsēta/Liepāja	Liepāja	administrative-area
LIEPAJAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVLIEPAJAS%20RAJONS	undefined/LIEPAJASRAJONS	LIEPAJAS RAJONS	non-administrative-area
LIMBAZU	http://bwd.eea.europa.eu/resource/provinces/LVLIMBAZU	undefined/LIMBAZU	LIMBAZU	non-administrative-area
LIMBAZU RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVLIMBAZU%20RAJONS	undefined/LIMBAZURAJONS	LIMBAZU RAJONS	non-administrative-area
LUDZAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVLUDZAS%20RAJONS	undefined/LUDZASRAJONS	LUDZAS RAJONS	non-administrative-area
MADONAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVMADONAS%20RAJONS	Latvia/Jēkabpils/Madonasiela	Madonas iela	administrative-area
OGRES RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVOGRES%20RAJONS	undefined/OGRESRAJONS	OGRES RAJONS	non-administrative-area
PREILU RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVPREILU%20RAJONS	undefined/PREILURAJONS	PREILU RAJONS	non-administrative-area
REZEKNE	http://bwd.eea.europa.eu/resource/provinces/LVREZEKNE	undefined/REZEKNE	REZEKNE	non-administrative-area
REZEKNES RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVREZEKNES%20RAJONS	undefined/REZEKNESRAJONS	REZEKNES RAJONS	non-administrative-area
RIGA	http://bwd.eea.europa.eu/resource/provinces/LVRIGA	Latvia/Riga	Riga	administrative-area
RIGAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVRIGAS%20RAJONS	Latvia/Līvāni/Rīgasiela	Rīgas iela	administrative-area
SALDUS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVSALDUS%20RAJONS	Latvia/SaldusMunicipality/Salduspilsēta	Saldus pilsēta	administrative-area
TALSU RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVTALSU%20RAJONS	undefined/TALSURAJONS	TALSU RAJONS	non-administrative-area
TUKUMA RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVTUKUMA%20RAJONS	Latvia/TukumsMunicipality	Tukums Municipality	administrative-area
VALKAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVVALKAS%20RAJONS	undefined/VALKASRAJONS	VALKAS RAJONS	non-administrative-area
VALMIERAS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVVALMIERAS%20RAJONS	undefined/VALMIERASRAJONS	VALMIERAS RAJONS	non-administrative-area
VENTSPILS	http://bwd.eea.europa.eu/resource/provinces/LVVENTSPILS	Latvia/Ventspils/Ventspilspilsēta	Ventspils pilsēta	administrative-area
VENTSPILS RAJONS	http://bwd.eea.europa.eu/resource/provinces/LVVENTSPILS%20RAJONS	Latvia/Ventspils/Ventspilspilsēta	Ventspils pilsēta	administrative-area
ZEMGALE	http://bwd.eea.europa.eu/resource/provinces/LVZEMGALE	Latvia/Zemgale	Zemgale	non-administrative-area
BUDVA	http://bwd.eea.europa.eu/resource/provinces/MEBUDVA	Montenegro/Budva/Budva	Budva	administrative-area
HERCEG-NOVI	http://bwd.eea.europa.eu/resource/provinces/MEHERCEG-NOVI	Montenegro/HercegNovi/HercegNovi	Herceg Novi	administrative-area
KOTOR	http://bwd.eea.europa.eu/resource/provinces/MEKOTOR	Montenegro/Kotor/Kotor	Kotor	administrative-area
MONTENEGRO	http://bwd.eea.europa.eu/resource/provinces/MEMONTENEGRO	Montenegro	Montenegro	administrative-area
TIVAT	http://bwd.eea.europa.eu/resource/provinces/METIVAT	Montenegro/Tivat/Tivat	Tivat	administrative-area
ULCINJ	http://bwd.eea.europa.eu/resource/provinces/MEULCINJ	Montenegro/Ulcinj/Ulcinj	Ulcinj	administrative-area
GOZO AND COMINO	http://bwd.eea.europa.eu/resource/provinces/MTGOZO%20AND%20COMINO	Malta/Gozo	Gozo	administrative-area
ISLAND OF MALTA	http://bwd.eea.europa.eu/resource/provinces/MTISLAND%20OF%20MALTA	undefined/ISLANDOFMALTA	ISLAND OF MALTA	non-administrative-area
AGGLOMERATIE 'S-GRAVENHAGE	http://bwd.eea.europa.eu/resource/provinces/NLAGGLOMERATIE%20'S-GRAVENHAGE	Netherlands/SouthHolland/TheHague	The Hague	administrative-area
AGGLOMERATIE HAARLEM	http://bwd.eea.europa.eu/resource/provinces/NLAGGLOMERATIE%20HAARLEM	Netherlands/NorthHolland/Haarlem	Haarlem	administrative-area
AGGLOMERATIE LEIDEN EN BOLLENSTREEK	http://bwd.eea.europa.eu/resource/provinces/NLAGGLOMERATIE%20LEIDEN%20EN%20BOLLENSTREEK	Netherlands/SouthHolland/AgglomeratieLeidenenBollenstreek	Agglomeratie Leiden en Bollenstreek	non-administrative-area
ALKMAAR EN OMGEVING	http://bwd.eea.europa.eu/resource/provinces/NLALKMAAR%20EN%20OMGEVING	Netherlands/NorthHolland/Alkmaar	Alkmaar	administrative-area
DRENTHE	http://bwd.eea.europa.eu/resource/provinces/NLDRENTHE	Netherlands/Drenthe	Drenthe	administrative-area
FLEVOLAND	http://bwd.eea.europa.eu/resource/provinces/NLFLEVOLAND	Netherlands/Flevoland	Flevoland	administrative-area
FRIESLAND	http://bwd.eea.europa.eu/resource/provinces/NLFRIESLAND	Netherlands/Friesland	Friesland	administrative-area
GELDERLAND	http://bwd.eea.europa.eu/resource/provinces/NLGELDERLAND	Netherlands/Gelderland	Gelderland	administrative-area
GRONINGEN	http://bwd.eea.europa.eu/resource/provinces/NLGRONINGEN	Netherlands/Groningen/Groningen	Groningen	administrative-area
GROOT-AMSTERDAM	http://bwd.eea.europa.eu/resource/provinces/NLGROOT-AMSTERDAM	Netherlands/NorthHolland/GovernmentofAmsterdam	Government of Amsterdam	administrative-area
HET GOOI EN VECHTSTREEK	http://bwd.eea.europa.eu/resource/provinces/NLHET%20GOOI%20EN%20VECHTSTREEK	Netherlands/Noord-Holland/Wijdemeren/'s-Graveland/Noordereinde/54B/BezoekerscentrumGooienVechtstreek-Natuurmonumenten	Bezoekerscentrum Gooi en Vechtstreek - Natuurmonumenten	administrative-area
IJMOND	http://bwd.eea.europa.eu/resource/provinces/NLIJMOND	Netherlands/NorthHolland/IJmond	IJmond	non-administrative-area
KOP VAN NOORD-HOLLAND	http://bwd.eea.europa.eu/resource/provinces/NLKOP%20VAN%20NOORD-HOLLAND	Netherlands/Noord-Holland/Amsterdam/Amsterdam/Amsterdam-West/KopvanJut	Kop van Jut	administrative-area
LIMBURG	http://bwd.eea.europa.eu/resource/provinces/NLLIMBURG	Netherlands/Limburg	Limburg	administrative-area
NOORD BRABANT	http://bwd.eea.europa.eu/resource/provinces/NLNOORD%20BRABANT	Netherlands/NorthBrabant	North Brabant	administrative-area
NOORD HOLLAND	http://bwd.eea.europa.eu/resource/provinces/NLNOORD%20HOLLAND	Netherlands/NorthHolland	North Holland	administrative-area
NOORD-FRIESLAND	http://bwd.eea.europa.eu/resource/provinces/NLNOORD-FRIESLAND	Germany/LowerSaxony/Friesland/Noord-Friesland	Noord-Friesland	non-administrative-area
NOORD-OVERIJSSEL	http://bwd.eea.europa.eu/resource/provinces/NLNOORD-OVERIJSSEL	Netherlands/Overijssel/Zwolle/Zwolle/Noord	Noord	administrative-area
NOORDOOST-NOORD-BRABANT	http://bwd.eea.europa.eu/resource/provinces/NLNOORDOOST-NOORD-BRABANT	Netherlands/Noord-Brabant/Noordoost-Noord-Brabant	Noordoost-Noord-Brabant	non-administrative-area
OOST-GRONINGEN	http://bwd.eea.europa.eu/resource/provinces/NLOOST-GRONINGEN	Netherlands/Groningen/Groningen/Oost-Groningen	Oost-Groningen	non-administrative-area
OVERIJSSEL	http://bwd.eea.europa.eu/resource/provinces/NLOVERIJSSEL	Netherlands/Overijssel	Overijssel	administrative-area
TWENTE	http://bwd.eea.europa.eu/resource/provinces/NLTWENTE	Netherlands/Overijssel/HofvanTwente	Hof van Twente	administrative-area
UTRECHT	http://bwd.eea.europa.eu/resource/provinces/NLUTRECHT	Netherlands/Utrecht/Utrecht	Utrecht	administrative-area
WEST-NOORD-BRABANT	http://bwd.eea.europa.eu/resource/provinces/NLWEST-NOORD-BRABANT	Netherlands/Noord-Brabant/Roosendaal/Roosendaal/West	West	administrative-area
ZEELAND	http://bwd.eea.europa.eu/resource/provinces/NLZEELAND	Netherlands/Zeeland	Zeeland	administrative-area
ZUID HOLLAND	http://bwd.eea.europa.eu/resource/provinces/NLZUID%20HOLLAND	Netherlands/SouthHolland	South Holland	administrative-area
ZUIDOOST-DRENTHE	http://bwd.eea.europa.eu/resource/provinces/NLZUIDOOST-DRENTHE	Netherlands/Overijssel/Hardenberg/Dedemsvaart/dedemsvaartZuid-Oost	dedemsvaart Zuid-Oost	administrative-area
ZUIDOOST-FRIESLAND	http://bwd.eea.europa.eu/resource/provinces/NLZUIDOOST-FRIESLAND	Germany/LowerSaxony/Friesland/Zuidoost-Friesland	Zuidoost-Friesland	non-administrative-area
ZUIDOOST-NOORD-BRABANT	http://bwd.eea.europa.eu/resource/provinces/NLZUIDOOST-NOORD-BRABANT	Netherlands/Noord-Brabant/Breda/Breda/BredaZuid-Oost	Breda Zuid-Oost	administrative-area
ZUIDWEST-GELDERLAND	http://bwd.eea.europa.eu/resource/provinces/NLZUIDWEST-GELDERLAND	Netherlands/Gelderland/Apeldoorn/Apeldoorn/ApeldoornZuid-West	Apeldoorn Zuid-West	administrative-area
ZUIDWEST-OVERIJSSEL	http://bwd.eea.europa.eu/resource/provinces/NLZUIDWEST-OVERIJSSEL	Netherlands/Utrecht/Utrecht/Utrecht/Zuid-West/Overijssellaan	Overijssellaan	administrative-area
BIALSKI	http://bwd.eea.europa.eu/resource/provinces/PLBIALSKI	Poland/LublinVoivodeship/BiałaPodlaskaCounty	Biała Podlaska County	administrative-area
BYDGOSKO-TORUŃSKI	http://bwd.eea.europa.eu/resource/provinces/PLBYDGOSKO-TORUŃSKI	undefined/BYDGOSKO-TORUŃSKI	BYDGOSKO-TORUŃSKI	non-administrative-area
CHEŁMSKO-ZAMOJSKI	http://bwd.eea.europa.eu/resource/provinces/PLCHEŁMSKO-ZAMOJSKI	undefined/CHEŁMSKO-ZAMOJSKI	CHEŁMSKO-ZAMOJSKI	non-administrative-area
CZĘSTOCHOWSKI	http://bwd.eea.europa.eu/resource/provinces/PLCZĘSTOCHOWSKI	Poland/SilesianVoivodeship/CzęstochowaCounty	Częstochowa County	administrative-area
DOLNOSLASKIE	http://bwd.eea.europa.eu/resource/provinces/PLDOLNOSLASKIE	Poland/LowerSilesianVoivodeship	Lower Silesian Voivodeship	administrative-area
ELBLĄSKI	http://bwd.eea.europa.eu/resource/provinces/PLELBLĄSKI	Poland/Warmian-MasurianVoivodeship/ElblągCounty	Elbląg County	administrative-area
EŁCKI	http://bwd.eea.europa.eu/resource/provinces/PLEŁCKI	Poland/Warmian-MasurianVoivodeship/EłkCounty	Ełk County	administrative-area
GDAŃSKI	http://bwd.eea.europa.eu/resource/provinces/PLGDAŃSKI	Poland/PomeranianVoivodeship/Gdańsk	Gdańsk	administrative-area
GRUDZIĄDZKI	http://bwd.eea.europa.eu/resource/provinces/PLGRUDZIĄDZKI	Poland/Kuyavian-PomeranianVoivodeship/GrudziądzCounty	Grudziądz County	administrative-area
JELENIOGÓRSKI	http://bwd.eea.europa.eu/resource/provinces/PLJELENIOGÓRSKI	Poland/LowerSilesianVoivodeship/JeleniaGóraCounty	Jelenia Góra County	administrative-area
KIELECKI	http://bwd.eea.europa.eu/resource/provinces/PLKIELECKI	Poland/Swietokrzyskie/KielceCounty	Kielce County	administrative-area
KONIŃSKI	http://bwd.eea.europa.eu/resource/provinces/PLKONIŃSKI	Poland/GreaterPolandVoivodeship/KoninCounty	Konin County	administrative-area
KOSZALIŃSKI	http://bwd.eea.europa.eu/resource/provinces/PLKOSZALIŃSKI	Poland/Województwozachodniopomorskie/koszaliński	koszaliński	administrative-area
KUJAWSKO-POMORSKIE	http://bwd.eea.europa.eu/resource/provinces/PLKUJAWSKO-POMORSKIE	Poland/Kuyavian-PomeranianVoivodeship	Kuyavian-Pomeranian Voivodeship	administrative-area
LESZCZYŃSKI	http://bwd.eea.europa.eu/resource/provinces/PLLESZCZYŃSKI	Poland/GreaterPolandVoivodeship/LesznoCounty	Leszno County	administrative-area
LODZKIE	http://bwd.eea.europa.eu/resource/provinces/PLLODZKIE	Poland/ŁódźVoivodeship	Łódź Voivodeship	administrative-area
LUBELSKIE	http://bwd.eea.europa.eu/resource/provinces/PLLUBELSKIE	Poland/LublinVoivodeship	Lublin Voivodeship	administrative-area
LUBUSKIE	http://bwd.eea.europa.eu/resource/provinces/PLLUBUSKIE	Poland/LubuszVoivodeship	Lubusz Voivodeship	administrative-area
MALOPOLSKIE	http://bwd.eea.europa.eu/resource/provinces/PLMALOPOLSKIE	Poland/LesserPolandVoivodeship	Lesser Poland Voivodeship	administrative-area
MAZOWIECKIE	http://bwd.eea.europa.eu/resource/provinces/PLMAZOWIECKIE	Poland/MasovianVoivodeship	Masovian Voivodeship	administrative-area
OLSZTYŃSKI	http://bwd.eea.europa.eu/resource/provinces/PLOLSZTYŃSKI	Poland/warmińsko-mazurskie/olsztyński	olsztyński	administrative-area
OPOLSKI	http://bwd.eea.europa.eu/resource/provinces/PLOPOLSKI	Poland/OpoleVoivodeship	Opole Voivodeship	administrative-area
OPOLSKIE	http://bwd.eea.europa.eu/resource/provinces/PLOPOLSKIE	Poland/OpoleVoivodeship/OPOLSKIE	OPOLSKIE	non-administrative-area
PODKARPACKIE	http://bwd.eea.europa.eu/resource/provinces/PLPODKARPACKIE	Poland/PodkarpackieVoivodeship	Podkarpackie Voivodeship	administrative-area
PODLASKIE	http://bwd.eea.europa.eu/resource/provinces/PLPODLASKIE	Poland/PodlaskieVoivodeship	Podlaskie Voivodeship	administrative-area
POMORSKIE	http://bwd.eea.europa.eu/resource/provinces/PLPOMORSKIE	Poland/PomeranianVoivodeship	Pomeranian Voivodeship	administrative-area
POZNAŃSKI	http://bwd.eea.europa.eu/resource/provinces/PLPOZNAŃSKI	Poland/GreaterPolandVoivodeship/PoznańCounty	Poznań County	administrative-area
PRZEMYSKI	http://bwd.eea.europa.eu/resource/provinces/PLPRZEMYSKI	Poland/Województwopodkarpackie/przemyski	przemyski	administrative-area
PUŁAWSKI	http://bwd.eea.europa.eu/resource/provinces/PLPUŁAWSKI	Poland/LublinVoivodeship/PuławyCounty	Puławy County	administrative-area
RADOMSKI	http://bwd.eea.europa.eu/resource/provinces/PLRADOMSKI	Poland/MasovianVoivodeship/RadomCounty	Radom County	administrative-area
SANDOMIERSKO-JĘDRZEJOWSKI	http://bwd.eea.europa.eu/resource/provinces/PLSANDOMIERSKO-JĘDRZEJOWSKI	undefined/SANDOMIERSKO-JĘDRZEJOWSKI	SANDOMIERSKO-JĘDRZEJOWSKI	non-administrative-area
SIERADZKI	http://bwd.eea.europa.eu/resource/provinces/PLSIERADZKI	Poland/ŁódźVoivodeship/SieradzCounty	Sieradz County	administrative-area
SKIERNIEWICKI	http://bwd.eea.europa.eu/resource/provinces/PLSKIERNIEWICKI	Poland/ŁódźVoivodeship/SkierniewiceCounty	Skierniewice County	administrative-area
SLASKIE	http://bwd.eea.europa.eu/resource/provinces/PLSLASKIE	Poland/SilesianVoivodeship	Silesian Voivodeship	administrative-area
SOSNOWIECKI	http://bwd.eea.europa.eu/resource/provinces/PLSOSNOWIECKI	Poland/SilesianVoivodeship/Sosnowiec	Sosnowiec	administrative-area
STARGARDZKI	http://bwd.eea.europa.eu/resource/provinces/PLSTARGARDZKI	Poland/WestPomeranianVoivodeship/StargardCounty	Stargard County	administrative-area
STAROGARDZKI	http://bwd.eea.europa.eu/resource/provinces/PLSTAROGARDZKI	Poland/PomeranianVoivodeship/StarogardCounty	Starogard County	administrative-area
SWIETOKRZYSKIE	http://bwd.eea.europa.eu/resource/provinces/PLSWIETOKRZYSKIE	Poland/Swietokrzyskie	Swietokrzyskie	administrative-area
SZCZECIŃSKI	http://bwd.eea.europa.eu/resource/provinces/PLSZCZECIŃSKI	Poland/WestPomeranianVoivodeship/KoszalinCounty	Koszalin County	administrative-area
SŁUPSKI	http://bwd.eea.europa.eu/resource/provinces/PLSŁUPSKI	Poland/pomorskie/słupski	słupski	administrative-area
TRÓJMIEJSKI	http://bwd.eea.europa.eu/resource/provinces/PLTRÓJMIEJSKI	Poland/pomorskie/ObwodnicaTrójmiasta	Obwodnica Trójmiasta	administrative-area
WARMINSKO - MAZURSKI	http://bwd.eea.europa.eu/resource/provinces/PLWARMINSKO%20-%20MAZURSKI	Poland/Warmian-MasurianVoivodeship	Warmian-Masurian Voivodeship	administrative-area
WARMINSKO-MAZURSKIE	http://bwd.eea.europa.eu/resource/provinces/PLWARMINSKO-MAZURSKIE	Poland/Warmian-MasurianVoivodeship	Warmian-Masurian Voivodeship	administrative-area
WAŁBRZYSKI	http://bwd.eea.europa.eu/resource/provinces/PLWAŁBRZYSKI	Poland/LowerSilesianVoivodeship/WałbrzychCounty	Wałbrzych County	administrative-area
WIELKOPOLSKIE	http://bwd.eea.europa.eu/resource/provinces/PLWIELKOPOLSKIE	Poland/GreaterPolandVoivodeship	Greater Poland Voivodeship	administrative-area
WŁOCŁAWSKI	http://bwd.eea.europa.eu/resource/provinces/PLWŁOCŁAWSKI	Poland/Kuyavian-PomeranianVoivodeship/WłocławekCounty/GminaWłocławek/Wloclawek	Wloclawek	administrative-area
ZACHODNIOPOMORSKIE	http://bwd.eea.europa.eu/resource/provinces/PLZACHODNIOPOMORSKIE	Poland/WestPomeranianVoivodeship	West Pomeranian Voivodeship	administrative-area
ZIELONOGÓRSKI	http://bwd.eea.europa.eu/resource/provinces/PLZIELONOGÓRSKI	Poland/LubuszVoivodeship/ZielonaGora	Zielona Gora	administrative-area
ŁÓDZKI	http://bwd.eea.europa.eu/resource/provinces/PLŁÓDZKI	Poland/ŁódźVoivodeship	Łódź Voivodeship	administrative-area
ALGARVE	http://bwd.eea.europa.eu/resource/provinces/PTALGARVE	Portugal/Faro	Faro District	administrative-area
AVEIRO	http://bwd.eea.europa.eu/resource/provinces/PTAVEIRO	Portugal/Aveiro/Aveiro	Aveiro	administrative-area
BAIXO MONDEGO	http://bwd.eea.europa.eu/resource/provinces/PTBAIXO%20MONDEGO	Portugal/Coimbra/RuaMondego	Rua Mondego	administrative-area
BEIRA INTERIOR NORTE	http://bwd.eea.europa.eu/resource/provinces/PTBEIRA%20INTERIOR%20NORTE	Brazil/RioGrandedoNorte/Parnamirim/PirangidoNorte/Parnamirim/PirangidoNorte(DistritoLitoral)	Pirangi do Norte (Distrito Litoral)	administrative-area
BEIRA INTERIOR SUL	http://bwd.eea.europa.eu/resource/provinces/PTBEIRA%20INTERIOR%20SUL	Spain/BeiraInteriorSul	Beira Interior Sul	non-administrative-area
BEJA	http://bwd.eea.europa.eu/resource/provinces/PTBEJA	Portugal/Beja/Beja	Beja	administrative-area
BRAGA	http://bwd.eea.europa.eu/resource/provinces/PTBRAGA	Portugal/Braga/Braga	Braga	administrative-area
BRAGAN?A	http://bwd.eea.europa.eu/resource/provinces/PTBRAGAN?A	Portugal/Braga/Braga	Braga	administrative-area
BRAGANCA	http://bwd.eea.europa.eu/resource/provinces/PTBRAGANCA	Portugal/Bragança/Bragança	Bragança	administrative-area
CASTELO BRANCO	http://bwd.eea.europa.eu/resource/provinces/PTCASTELO%20BRANCO	Portugal/CasteloBranco/CasteloBranco	Castelo Branco	administrative-area
COIMBRA	http://bwd.eea.europa.eu/resource/provinces/PTCOIMBRA	Portugal/Coimbra/Coimbra	Coimbra	administrative-area
CORVO	http://bwd.eea.europa.eu/resource/provinces/PTCORVO	Portugal/Azores/CorvoIsland	Corvo Island	administrative-area
FAIAL	http://bwd.eea.europa.eu/resource/provinces/PTFAIAL	Portugal/Azores/FaialIsland	Faial Island	administrative-area
FARO	http://bwd.eea.europa.eu/resource/provinces/PTFARO	Portugal/Faro/Faro	Faro	administrative-area
FLORES	http://bwd.eea.europa.eu/resource/provinces/PTFLORES	Portugal/Azores/FloresIsland	Flores Island	administrative-area
GRACIOSA	http://bwd.eea.europa.eu/resource/provinces/PTGRACIOSA	Portugal/Azores/Graciosa	Graciosa	administrative-area
GRANDE LISBOA	http://bwd.eea.europa.eu/resource/provinces/PTGRANDE%20LISBOA	Portugal/Lisbon	Lisbon	administrative-area
GRANDE PORTO	http://bwd.eea.europa.eu/resource/provinces/PTGRANDE%20PORTO	Portugal/GrandePorto	Grande Porto	non-administrative-area
GUARDA	http://bwd.eea.europa.eu/resource/provinces/PTGUARDA	Portugal/Guarda/Guarda	Guarda	administrative-area
LEIRIA	http://bwd.eea.europa.eu/resource/provinces/PTLEIRIA	Portugal/Leiria/Leiria	Leiria	administrative-area
LISBOA	http://bwd.eea.europa.eu/resource/provinces/PTLISBOA	Portugal/Lisbon/Lisbon	Lisbon	administrative-area
MADEIRA	http://bwd.eea.europa.eu/resource/provinces/PTMADEIRA	Portugal/Madeira	Madeira	administrative-area
OESTE	http://bwd.eea.europa.eu/resource/provinces/PTOESTE	Spain/Oeste	Oeste	non-administrative-area
PICO	http://bwd.eea.europa.eu/resource/provinces/PTPICO	Portugal/Braga/Pico	Pico	administrative-area
PINHAL INTERIOR SUL	http://bwd.eea.europa.eu/resource/provinces/PTPINHAL%20INTERIOR%20SUL	Spain/PinhalInteriorSul	Pinhal Interior Sul	non-administrative-area
PINHAL LITORAL	http://bwd.eea.europa.eu/resource/provinces/PTPINHAL%20LITORAL	Portugal/Setúbal/PinhalNovo/RuadaBeiraLitoral	Rua da Beira Litoral	administrative-area
PORTALEGRE	http://bwd.eea.europa.eu/resource/provinces/PTPORTALEGRE	Portugal/Portalegre/Portalegre	Portalegre	administrative-area
PORTO	http://bwd.eea.europa.eu/resource/provinces/PTPORTO	Portugal/Porto/Porto	Porto	administrative-area
PORTO SANTO	http://bwd.eea.europa.eu/resource/provinces/PTPORTO%20SANTO	Portugal/Madeira/PortoSantoIsland	Porto Santo Island	administrative-area
REGIAO AUTÓNOMA DA MADEIRA	http://bwd.eea.europa.eu/resource/provinces/PTREGIAO%20AUTÓNOMA%20DA%20MADEIRA	Portugal/Madeira	Madeira	administrative-area
REGIAO AUTÓNOMA DOS AÇORES	http://bwd.eea.europa.eu/resource/provinces/PTREGIAO%20AUTÓNOMA%20DOS%20AÇORES	Portugal/Azores	Azores	administrative-area
S. JORGE	http://bwd.eea.europa.eu/resource/provinces/PTS.%20JORGE	Portugal/Leiria/SãoJorge	São Jorge	administrative-area
S. MIGUEL	http://bwd.eea.europa.eu/resource/provinces/PTS.%20MIGUEL	Portugal/DistritodeCoimbra/SãoMiguel	São Miguel	administrative-area
SANTAREM	http://bwd.eea.europa.eu/resource/provinces/PTSANTAREM	Portugal/Santarém/Santarem	Santarem	administrative-area
SERRA DA ESTRELA	http://bwd.eea.europa.eu/resource/provinces/PTSERRA%20DA%20ESTRELA	Portugal/CasteloBranco/UnhaisdaSerra/SerradaEstrela	Serra da Estrela	administrative-area
SETUBAL	http://bwd.eea.europa.eu/resource/provinces/PTSETUBAL	Portugal/Setubal/SetúbalMunicipality	Setúbal Municipality	administrative-area
STA  MARIA	http://bwd.eea.europa.eu/resource/provinces/PTSTA%20%20MARIA	Portugal/DistritodeCasteloBranco/SantaMaria	Santa Maria	administrative-area
STA MARIA	http://bwd.eea.europa.eu/resource/provinces/PTSTA%20MARIA	Portugal/DistritodeCasteloBranco/SantaMaria	Santa Maria	administrative-area
TERCEIRA	http://bwd.eea.europa.eu/resource/provinces/PTTERCEIRA	Portugal/Azores/TerceiraIsland	Terceira Island	administrative-area
TÂMEGA	http://bwd.eea.europa.eu/resource/provinces/PTTÂMEGA	Portugal/Tâmega	Tâmega	administrative-area
VIANA DO CASTELO	http://bwd.eea.europa.eu/resource/provinces/PTVIANA%20DO%20CASTELO	Portugal/VianadoCastelo/VianadoCastelo	Viana do Castelo	administrative-area
VISEU	http://bwd.eea.europa.eu/resource/provinces/PTVISEU	Portugal/Viseu/Viseu	Viseu	administrative-area
